AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-config_recorder_all_regions_enabled-556712931248-us-west-2-556712931248;aws;config_recorder_all_regions_enabled;Ensure AWS Config is enabled in all regions.;Logging and Monitoring;FAIL;AWS Config recorder 556712931248 is disabled.;False;config;;medium;Other;arn:aws:config:us-west-2:556712931248:recorder;556712931248;;;aws;us-west-2;Ensure AWS Config is enabled in all regions.;The AWS configuration item history captured by AWS Config enables security analysis, resource change tracking and compliance auditing.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;It is recommended to enable AWS Config in all regions.;https://aws.amazon.com/blogs/mt/aws-config-best-practices/;;https://docs.prowler.com/checks/aws/logging-policies/logging_5-enable-aws-config-regions#terraform;aws configservice subscribe --s3-bucket <S3_BUCKET> --sns-topic <TOPIC_ARN>--iam-role <ROLE_ARN> ;https://docs.prowler.com/checks/aws/logging-policies/logging_5-enable-aws-config-regions;SOC2: cc_2_1, cc_3_1, cc_3_4, cc_8_1 | CIS-1.4: 3.5 | CIS-1.5: 3.5 | MITRE-ATTACK: T1190, T1078, T1204, T1098, T1136, T1525, T1562, T1110, T1040, T1119, T1530, T1485, T1486, T1491, T1499, T1496, T1498 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: Config.1 | ISO27001-2013: A.12.4 | KISA-ISMS-P-2023: 1.2.1, 2.1.3, 2.8.1, 2.8.2, 2.9.1, 2.9.2, 2.9.4, 2.10.1 | HIPAA: 164_308_a_1_ii_a | CIS-2.0: 3.5 | KISA-ISMS-P-2023-korean: 1.2.1, 2.1.3, 2.8.1, 2.8.2, 2.9.1, 2.9.2, 2.9.4, 2.10.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02 | GxP-EU-Annex-11: 10-change-and-configuration-management, 4.5-validation-development-quality, 4.6-validation-quality-performance | CIS-5.0: 3.3 | AWS-Account-Security-Onboarding: Enable continuous recording for most of the resources, Confirm that records are present in central aggregator | CIS-3.0: 3.3 | ENS-RD2022: op.exp.1.aws.cfg.1, op.exp.1.aws.cfg.2, op.exp.3.aws.cfg.1, op.exp.3.r3.aws.cfg.1, op.mon.3.r2.aws.cfg.1, op.mon.3.r6.aws.cfg.1 | NIST-CSF-1.1: cm_2, am_1, ra_5, sc_4, ip_12 | PCI-3.2.1: 2.4, 2.4.a, 10.5, 10.5.2, 11.5, 11.5.a, 11.5.b | ProwlerThreatScore-1.0: 3.3.1 | ISO27001-2022: A.5.16, A.5.22 | CIS-4.0.1: 3.3;forensics-ready;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_ebs_default_encryption-556712931248-us-east-1-556712931248;aws;ec2_ebs_default_encryption;Check if EBS Default Encryption is activated.;Data Protection;FAIL;EBS Default Encryption is not activated.;False;ec2;ebs;medium;Other;arn:aws:ec2:us-east-1:556712931248:volume;556712931248;;;aws;us-east-1;Check if EBS Default Encryption is activated.;If not enabled sensitive information at rest is not protected.;;Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.;https://aws.amazon.com/premiumsupport/knowledge-center/ebs-automatic-encryption/;;https://docs.prowler.com/checks/aws/general-policies/ensure-ebs-default-encryption-is-enabled#terraform;aws ec2 enable-ebs-encryption-by-default;https://docs.prowler.com/checks/aws/general-policies/ensure-ebs-default-encryption-is-enabled#aws-console;CISA: your-systems-3, your-data-1 | MITRE-ATTACK: T1119 | AWS-Foundational-Security-Best-Practices: EC2.7 | KISA-ISMS-P-2023: 2.7.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_e_2_ii | KISA-ISMS-P-2023-korean: 2.7.1 | GxP-21-CFR-Part-11: 11.10-g, 11.30 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | NIST-800-53-Revision-4: sc_28 | NIST-800-53-Revision-5: au_9_3, cm_6_a, cm_9_b, cp_9_d, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.3 | RBI-Cyber-Security-Framework: annex_i_1_3 | FFIEC: d3-pc-am-b-12 | PCI-3.2.1: 3.4, 3.4.1, 3.4.1.a, 3.4.1.c, 3.4.a, 3.4.b, 8.2, 8.2.1, 8.2.1.a | ISO27001-2022: A.8.11, A.8.24;encryption;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_ebs_volume_encryption-556712931248-us-east-1-vol-04861be550589b81f;aws;ec2_ebs_volume_encryption;Ensure there are no EBS Volumes unencrypted.;Data Protection;FAIL;EBS Snapshot vol-04861be550589b81f is unencrypted.;False;ec2;volume;medium;AwsEc2Volume;arn:aws:ec2:us-east-1:556712931248:volume/vol-04861be550589b81f;vol-04861be550589b81f;;;aws;us-east-1;Ensure there are no EBS Volumes unencrypted.;Data encryption at rest prevents data visibility in the event of its unauthorized access or theft.;;Encrypt all EBS volumes and Enable Encryption by default You can configure your AWS account to enforce the encryption of the new EBS volumes and snapshot copies that you create. For example, Amazon EBS encrypts the EBS volumes created when you launch an instance and the snapshots that you copy from an unencrypted snapshot.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSEncryption.html;;;;;CISA: your-systems-3, your-data-1, your-data-2 | CIS-1.4: 2.2.1 | CIS-1.5: 2.2.1 | MITRE-ATTACK: T1119 | GDPR: article_32 | AWS-Foundational-Security-Best-Practices: EC2.3 | KISA-ISMS-P-2023: 2.7.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_c_1, 164_312_c_2, 164_312_e_2_ii | CIS-2.0: 2.2.1 | KISA-ISMS-P-2023-korean: 2.7.1 | GxP-21-CFR-Part-11: 11.10-g, 11.30 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | CIS-5.0: 5.1.1 | NIST-800-171-Revision-2: 3_5_10, 3_13_11, 3_13_16 | PCI-4.0: 3.5.1.20, 8.3.2.34 | NIST-800-53-Revision-4: sc_28 | NIST-800-53-Revision-5: au_9_3, cm_6_a, cm_9_b, cp_9_d, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | CIS-3.0: 2.2.1 | ENS-RD2022: mp.si.2.aws.kms.1 | NIST-CSF-1.1: ds_1 | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.3 | RBI-Cyber-Security-Framework: annex_i_1_3 | FFIEC: d3-pc-am-b-12 | PCI-3.2.1: 3.4, 3.4.1, 3.4.1.a, 3.4.1.c, 3.4.a, 3.4.b, 8.2, 8.2.1, 8.2.1.a | ProwlerThreatScore-1.0: 4.2.1 | ISO27001-2022: A.8.11, A.8.24 | FedRamp-Moderate-Revision-4: sc-28 | CIS-4.0.1: 5.1.1;encryption;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_ebs_volume_protected_by_backup_plan-556712931248-us-east-1-vol-04861be550589b81f;aws;ec2_ebs_volume_protected_by_backup_plan;Amazon EBS volumes should be protected by a backup plan.;Software and Configuration Checks, AWS Security Best Practices;FAIL;EBS Volume vol-04861be550589b81f is not protected by a backup plan.;False;ec2;;low;AwsEc2Volume;arn:aws:ec2:us-east-1:556712931248:volume/vol-04861be550589b81f;vol-04861be550589b81f;;;aws;us-east-1;Evaluates if an Amazon EBS volume in in-use state is covered by a backup plan. The check fails if an EBS volume isn't covered by a backup plan. If you set the backupVaultLockCheck parameter equal to true, the control passes only if the EBS volume is backed up in an AWS Backup locked vault.;Without backup coverage, Amazon EBS volumes are vulnerable to data loss or deletion, reducing the resilience of your systems and making recovery from incidents more difficult.;https://docs.aws.amazon.com/config/latest/developerguide/ebs-resources-protected-by-backup-plan.html;Ensure that all in-use Amazon EBS volumes are included in a backup plan, and consider using AWS Backup Vault Lock for additional protection.;https://docs.aws.amazon.com/aws-backup/latest/devguide/assigning-resources.html;;;;https://docs.aws.amazon.com/securityhub/latest/userguide/ec2-controls.html#ec2-28;AWS-Foundational-Security-Best-Practices: EC2.28 | PCI-4.0: 10.3.3.12, 10.3.3.13, 10.3.3.14, 10.3.3.24 | PCI-3.2.1: 3.1, 3.1.c | ISO27001-2022: A.8.14 | NIS2: 3.6.2, 4.1.2.g, 12.1.2.c, 12.2.2.b;redundancy;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_ebs_volume_snapshots_exists-556712931248-us-east-1-vol-04861be550589b81f;aws;ec2_ebs_volume_snapshots_exists;Check if EBS snapshots exists.;Data Protection;FAIL;Snapshots not found for the EBS volume vol-04861be550589b81f.;False;ec2;volume;medium;AwsEc2Volume;arn:aws:ec2:us-east-1:556712931248:volume/vol-04861be550589b81f;vol-04861be550589b81f;;;aws;us-east-1;Check if EBS snapshots exists.;Ensure that your EBS volumes (available or in-use) have recent snapshots (taken weekly) available for point-in-time recovery for a better, more reliable data backup strategy.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;Creating point-in-time EBS snapshots periodically will allow you to handle efficiently your data recovery process in the event of a failure, to save your data before shutting down an EC2 instance, to back up data for geographical expansion and to maintain your disaster recovery stack up to date.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;;;aws ec2 --region <REGION> create-snapshot --volume-id <VOLUME-ID>;https://www.trendmicro.com/cloudoneconformity-staging/knowledge-base/aws/EBS/ebs-volumes-recent-snapshots.html;SOC2: cc_7_5 | KISA-ISMS-P-2023: 2.9.3, 2.12.1, 2.12.2 | KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1, 2.12.2 | PCI-4.0: 10.5.1.7, 3.2.1.6, 3.3.1.1.6, 3.3.1.3.6, 3.3.2.6, 3.3.3.6 | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.2;forensics-ready;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_instance_detailed_monitoring_enabled-556712931248-us-east-1-i-0aa9e071ef2618378;aws;ec2_instance_detailed_monitoring_enabled;Check if EC2 instances have detailed monitoring enabled.;Infrastructure Security;FAIL;EC2 Instance i-0aa9e071ef2618378 does not have detailed monitoring enabled.;False;ec2;;low;AwsEc2Instance;arn:aws:ec2:us-east-1:556712931248:instance/i-0aa9e071ef2618378;i-0aa9e071ef2618378;;;aws;us-east-1;Check if EC2 instances have detailed monitoring enabled.;Enabling detailed monitoring provides enhanced monitoring and granular insights into EC2 instance metrics. Not having detailed monitoring enabled may limit the ability to troubleshoot performance issues effectively.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html;Enable detailed monitoring for EC2 instances to gain better insights into performance metrics.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html#enable-detailed-monitoring-instance;;https://docs.prowler.com/checks/aws/logging-policies/ensure-that-detailed-monitoring-is-enabled-for-ec2-instances#terraform;aws ec2 monitor-instances --instance-ids <EC2_INSTANCE_ID>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/instance-detailed-monitoring.html;KISA-ISMS-P-2023: 2.9.2, 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.2, 2.9.4 | PCI-4.0: 10.2.1.1.15, 10.4.1.1.4, 10.4.1.3, 10.4.2.4, 10.6.3.15, 10.7.1.5, 10.7.2.5, A3.3.1.7, A3.5.1.7 | NIS2: 3.2.3.h;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_instance_detailed_monitoring_enabled-556712931248-us-east-1-i-04a500c34fce21170;aws;ec2_instance_detailed_monitoring_enabled;Check if EC2 instances have detailed monitoring enabled.;Infrastructure Security;FAIL;EC2 Instance i-04a500c34fce21170 does not have detailed monitoring enabled.;False;ec2;;low;AwsEc2Instance;arn:aws:ec2:us-east-1:556712931248:instance/i-04a500c34fce21170;i-04a500c34fce21170;;;aws;us-east-1;Check if EC2 instances have detailed monitoring enabled.;Enabling detailed monitoring provides enhanced monitoring and granular insights into EC2 instance metrics. Not having detailed monitoring enabled may limit the ability to troubleshoot performance issues effectively.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html;Enable detailed monitoring for EC2 instances to gain better insights into performance metrics.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html#enable-detailed-monitoring-instance;;https://docs.prowler.com/checks/aws/logging-policies/ensure-that-detailed-monitoring-is-enabled-for-ec2-instances#terraform;aws ec2 monitor-instances --instance-ids <EC2_INSTANCE_ID>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/instance-detailed-monitoring.html;KISA-ISMS-P-2023: 2.9.2, 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.2, 2.9.4 | PCI-4.0: 10.2.1.1.15, 10.4.1.1.4, 10.4.1.3, 10.4.2.4, 10.6.3.15, 10.7.1.5, 10.7.2.5, A3.3.1.7, A3.5.1.7 | NIS2: 3.2.3.h;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_instance_imdsv2_enabled-556712931248-us-east-1-i-04a500c34fce21170;aws;ec2_instance_imdsv2_enabled;Check if EC2 Instance Metadata Service Version 2 (IMDSv2) is Enabled and Required.;Infrastructure Security;PASS;EC2 Instance i-04a500c34fce21170 has IMDSv2 enabled and required.;False;ec2;;high;AwsEc2Instance;arn:aws:ec2:us-east-1:556712931248:instance/i-04a500c34fce21170;i-04a500c34fce21170;;;aws;us-east-1;Check if EC2 Instance Metadata Service Version 2 (IMDSv2) is Enabled and Required.;Using IMDSv2 will protect from misconfiguration and SSRF vulnerabilities. IMDSv1 will not.;;If you don't need IMDS you can turn it off. Using aws-cli you can force the instance to use only IMDSv2.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/configuring-instance-metadata-service.html#configuring-instance-metadata-options;https://docs.prowler.com/checks/aws/general-policies/bc_aws_general_31#cloudformation;https://docs.prowler.com/checks/aws/general-policies/bc_aws_general_31#terraform;aws ec2 modify-instance-metadata-options --instance-id <instance-id> --http-tokens required --http-endpoint enabled;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/require-imds-v2.html;SOC2: cc_7_2 | MITRE-ATTACK: T1552 | AWS-Foundational-Security-Best-Practices: EC2.8 | KISA-ISMS-P-2023: 2.6.1, 2.10.3, 2.11.2 | CIS-2.0: 5.6 | KISA-ISMS-P-2023-korean: 2.6.1, 2.10.3, 2.11.2 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP01, SEC06-BP01 | CIS-5.0: 5.7 | NIST-800-171-Revision-2: 3_12_4 | PCI-4.0: 8.2.8.4 | NIST-800-53-Revision-4: ac_6, ca_7, si_4_2, si_4 | NIST-800-53-Revision-5: ac_2_6, ac_3, ac_3_3, ac_3_3_a, ac_3_3_b_1, ac_3_3_b_2, ac_3_3_b_3, ac_3_3_b_4, ac_3_3_b_5, ac_3_3_c, ac_3_4, ac_3_4_a, ac_3_4_b, ac_3_4_c, ac_3_4_d, ac_3_4_e, ac_3_7, ac_3_8, ac_3_12_a, ac_3_13, ac_3_15_a, ac_3_15_b, ac_4_28, ac_6, ac_24, cm_5_1_a, mp_2, sc_23_3 | CIS-3.0: 5.6 | NIST-CSF-1.1: cm_2, cm_5, cp_4, cp_5, ra_5, sc_4 | ProwlerThreatScore-1.0: 4.1.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | FedRamp-Moderate-Revision-4: ac-3, ac-6, ca-7-a-b, si-4-2, si-4-4, si-4-5, si-4-a-b-c | FedRAMP-Low-Revision-4: ac-3, ca-7 | CIS-4.0.1: 5.7 | NIS2: 6.7.2.i;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_instance_internet_facing_with_instance_profile-556712931248-us-east-1-i-04a500c34fce21170;aws;ec2_instance_internet_facing_with_instance_profile;Check for internet facing EC2 instances with Instance Profiles attached.;Infrastructure Security;PASS;EC2 Instance i-04a500c34fce21170 is not internet facing with an instance profile.;False;ec2;;medium;AwsEc2Instance;arn:aws:ec2:us-east-1:556712931248:instance/i-04a500c34fce21170;i-04a500c34fce21170;;;aws;us-east-1;Check for internet facing EC2 instances with Instance Profiles attached.;Exposing an EC2 directly to internet increases the attack surface and therefore the risk of compromise.;;Use an ALB and apply WAF ACL.;https://aws.amazon.com/blogs/aws/aws-web-application-firewall-waf-for-application-load-balancers/;;;;;KISA-ISMS-P-2023: 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC06-BP01 | ENS-RD2022: mp.com.4.aws.vpc.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_instance_managed_by_ssm-556712931248-us-east-1-i-0aa9e071ef2618378;aws;ec2_instance_managed_by_ssm;Check if EC2 instances are managed by Systems Manager.;Infrastructure Security;PASS;EC2 Instance i-0aa9e071ef2618378 is unmanaged by Systems Manager because it is terminated.;False;ec2;instance;medium;AwsEc2Instance;arn:aws:ec2:us-east-1:556712931248:instance/i-0aa9e071ef2618378;i-0aa9e071ef2618378;;;aws;us-east-1;Check if EC2 instances are managed by Systems Manager.;AWS Config provides AWS Managed Rules, which are predefined, customizable rules that AWS Config uses to evaluate whether your AWS resource configurations comply with common best practices.;;Verify and apply Systems Manager Prerequisites.;https://docs.aws.amazon.com/systems-manager/latest/userguide/managed_instances.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/SSM/ssm-managed-instances.html;CISA: your-systems-1 | SOC2: cc_3_2, cc_7_1 | AWS-Foundational-Security-Best-Practices: SSM.1 | KISA-ISMS-P-2023: 2.6.2, 2.9.4 | HIPAA: 164_308_a_5_ii_b | KISA-ISMS-P-2023-korean: 2.6.2, 2.9.4 | GxP-21-CFR-Part-11: 11.10-a, 11.10-h | AWS-Well-Architected-Framework-Security-Pillar: SEC01-BP06, SEC06-BP04, SEC06-BP05 | NIST-800-171-Revision-2: 3_4_1, 3_4_2, 3_4_6, 3_4_9, 3_14_2 | NIST-800-53-Revision-4: cm_2, cm_7, cm_8_1, cm_8_3, sa_3, sa_10, si_2_2, si_7_1 | NIST-800-53-Revision-5: cm_2_a, cm_2_b, cm_2_b_1, cm_2_b_2, cm_2_b_3, cm_2_2, cm_3_3, cm_6, cm_8_1, cm_8_2, cm_8_3_a, cm_8_6, cm_8_a, cm_8_a_1, cm_8_a_2, cm_8_a_3, cm_8_a_4, cm_8_a_5, cm_8_b, si_3_c_2 | ENS-RD2022: op.acc.4.aws.iam.6, op.acc.4.aws.sys.1, op.exp.1.aws.sys.1, op.exp.4.aws.sys.2, op.exp.4.r2.aws.sys.1, op.exp.9.aws.img.1, op.acc.4.aws.iam.3 | NIST-CSF-1.1: am_1, am_2, ds_3, ds_7, ds_8, ip_1, ip_2, ip_12 | RBI-Cyber-Security-Framework: annex_i_1_1 | FFIEC: d1-g-it-b-1, d3-pc-im-b-5 | ISO27001-2022: A.5.26 | FedRamp-Moderate-Revision-4: cm-2, cm-7-a, cm-8-1, cm-8-3-a, sa-3-a, sa-10, si-2-2, si-7-1 | FedRAMP-Low-Revision-4: cm-8, sa-3;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_instance_managed_by_ssm-556712931248-us-east-1-i-04a500c34fce21170;aws;ec2_instance_managed_by_ssm;Check if EC2 instances are managed by Systems Manager.;Infrastructure Security;FAIL;EC2 Instance i-04a500c34fce21170 is not managed by Systems Manager.;False;ec2;instance;medium;AwsEc2Instance;arn:aws:ec2:us-east-1:556712931248:instance/i-04a500c34fce21170;i-04a500c34fce21170;;;aws;us-east-1;Check if EC2 instances are managed by Systems Manager.;AWS Config provides AWS Managed Rules, which are predefined, customizable rules that AWS Config uses to evaluate whether your AWS resource configurations comply with common best practices.;;Verify and apply Systems Manager Prerequisites.;https://docs.aws.amazon.com/systems-manager/latest/userguide/managed_instances.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/SSM/ssm-managed-instances.html;CISA: your-systems-1 | SOC2: cc_3_2, cc_7_1 | AWS-Foundational-Security-Best-Practices: SSM.1 | KISA-ISMS-P-2023: 2.6.2, 2.9.4 | HIPAA: 164_308_a_5_ii_b | KISA-ISMS-P-2023-korean: 2.6.2, 2.9.4 | GxP-21-CFR-Part-11: 11.10-a, 11.10-h | AWS-Well-Architected-Framework-Security-Pillar: SEC01-BP06, SEC06-BP04, SEC06-BP05 | NIST-800-171-Revision-2: 3_4_1, 3_4_2, 3_4_6, 3_4_9, 3_14_2 | NIST-800-53-Revision-4: cm_2, cm_7, cm_8_1, cm_8_3, sa_3, sa_10, si_2_2, si_7_1 | NIST-800-53-Revision-5: cm_2_a, cm_2_b, cm_2_b_1, cm_2_b_2, cm_2_b_3, cm_2_2, cm_3_3, cm_6, cm_8_1, cm_8_2, cm_8_3_a, cm_8_6, cm_8_a, cm_8_a_1, cm_8_a_2, cm_8_a_3, cm_8_a_4, cm_8_a_5, cm_8_b, si_3_c_2 | ENS-RD2022: op.acc.4.aws.iam.6, op.acc.4.aws.sys.1, op.exp.1.aws.sys.1, op.exp.4.aws.sys.2, op.exp.4.r2.aws.sys.1, op.exp.9.aws.img.1, op.acc.4.aws.iam.3 | NIST-CSF-1.1: am_1, am_2, ds_3, ds_7, ds_8, ip_1, ip_2, ip_12 | RBI-Cyber-Security-Framework: annex_i_1_1 | FFIEC: d1-g-it-b-1, d3-pc-im-b-5 | ISO27001-2022: A.5.26 | FedRamp-Moderate-Revision-4: cm-2, cm-7-a, cm-8-1, cm-8-3-a, sa-3-a, sa-10, si-2-2, si-7-1 | FedRAMP-Low-Revision-4: cm-8, sa-3;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_instance_older_than_specific_days-556712931248-us-east-1-i-0aa9e071ef2618378;aws;ec2_instance_older_than_specific_days;Check EC2 Instances older than specific days.;Infrastructure Security;PASS;EC2 Instance i-0aa9e071ef2618378 is not running.;False;ec2;;medium;AwsEc2Instance;arn:aws:ec2:us-east-1:556712931248:instance/i-0aa9e071ef2618378;i-0aa9e071ef2618378;;;aws;us-east-1;Check EC2 Instances older than specific days.;Having old instances within your AWS account could increase the risk of having vulnerable software.;;Check if software running in the instance is up to date and patched accordingly. Use AWS Systems Manager to patch instances and view patching compliance information.;https://docs.aws.amazon.com/systems-manager/latest/userguide/viewing-patch-compliance-results.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/ec2-instance-too-old.html;CISA: your-systems-1 | AWS-Foundational-Security-Best-Practices: EC2.4 | KISA-ISMS-P-2023: 2.10.8 | HIPAA: 164_308_a_1_ii_b | KISA-ISMS-P-2023-korean: 2.10.8 | GxP-21-CFR-Part-11: 11.10-a | NIST-800-171-Revision-2: 3_4_1, 3_4_2 | NIST-800-53-Revision-4: cm_2 | NIST-800-53-Revision-5: cm_2_a, cm_2_b, cm_2_b_1, cm_2_b_2, cm_2_b_3, cm_2_2, cm_3_3, cm_8_6 | NIST-CSF-1.1: ds_7, ip_1 | FFIEC: d1-g-it-b-1 | ISO27001-2022: A.8.10 | FedRamp-Moderate-Revision-4: cm-2 | FedRAMP-Low-Revision-4: cm-2;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-ec2_instance_older_than_specific_days-556712931248-us-east-1-i-04a500c34fce21170;aws;ec2_instance_older_than_specific_days;Check EC2 Instances older than specific days.;Infrastructure Security;PASS;EC2 Instance i-04a500c34fce21170 is not older than 180 days (0 days).;False;ec2;;medium;AwsEc2Instance;arn:aws:ec2:us-east-1:556712931248:instance/i-04a500c34fce21170;i-04a500c34fce21170;;;aws;us-east-1;Check EC2 Instances older than specific days.;Having old instances within your AWS account could increase the risk of having vulnerable software.;;Check if software running in the instance is up to date and patched accordingly. Use AWS Systems Manager to patch instances and view patching compliance information.;https://docs.aws.amazon.com/systems-manager/latest/userguide/viewing-patch-compliance-results.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/ec2-instance-too-old.html;CISA: your-systems-1 | AWS-Foundational-Security-Best-Practices: EC2.4 | KISA-ISMS-P-2023: 2.10.8 | HIPAA: 164_308_a_1_ii_b | KISA-ISMS-P-2023-korean: 2.10.8 | GxP-21-CFR-Part-11: 11.10-a | NIST-800-171-Revision-2: 3_4_1, 3_4_2 | NIST-800-53-Revision-4: cm_2 | NIST-800-53-Revision-5: cm_2_a, cm_2_b, cm_2_b_1, cm_2_b_2, cm_2_b_3, cm_2_2, cm_3_3, cm_8_6 | NIST-CSF-1.1: ds_7, ip_1 | FFIEC: d1-g-it-b-1 | ISO27001-2022: A.8.10 | FedRamp-Moderate-Revision-4: cm-2 | FedRAMP-Low-Revision-4: cm-2;;;;;5.8.1
